epoch,conv2d_14_loss,conv2d_17_loss,loss
43,0.27956490951871116,0.05283174153402566,0.3323966513077418
44,0.2828535967402988,0.057700847470196624,0.34055444440513694
45,0.27786695799499594,0.05440882359946728,0.33227578180019185
46,0.27516170863121275,0.05340362728447727,0.32856533569949015
47,0.27470074869968275,0.053224784329474445,0.32792553343075925
48,0.27331979927562533,0.055402765067777145,0.32872256449369525
49,0.27570521926123,0.05441951763904875,0.33012473587163543
50,0.2750688908749787,0.05562307060358642,0.3306919619953506
51,0.2742454196725573,0.0554430527075455,0.32968847266344165
52,0.2726612683168795,0.05408671544125629,0.32674798365465546
53,0.2696781085912513,0.053985374016322626,0.3236634820877087
54,0.26962788355728934,0.05374506162602711,0.3233729450219365
55,0.26975191112548585,0.05433953637947087,0.32409144819728913
56,0.2695399786114062,0.05397363832015938,0.32351361664514694
57,0.2756535309174704,0.05837846316628789,0.33403199487341145
58,0.26826501089744464,0.053784660238614945,0.32204967123214845
59,0.26715591384304893,0.055436739227463484,0.3225926524668774
60,0.26393393462612513,0.051363710789551965,0.31529764574829233
61,0.2644734686171567,0.05277139420877334,0.31724486263498425
62,0.26496359761114474,0.05314838198856229,0.3181119793681083
63,0.26159907893213646,0.0523527983191704,0.3139518771971029
64,0.2664463499551097,0.05533120072343283,0.3217775504937563
65,0.26515986679723025,0.05454844118973053,0.3197083078403637
66,0.26258334131152544,0.05214426420609314,0.3147276056112436
67,0.2662014162571973,0.05422784568355098,0.32042926199064053
68,0.26151993594787737,0.051793759218146086,0.3133136953508097
69,0.25797964443290045,0.05213627052892532,0.3101159145552961
70,0.25957376166941626,0.051751643671190964,0.3113254055223137
71,0.2581899958470511,0.05276930443671527,0.31095929968136327
72,0.2590697672632005,0.050117063028713264,0.3091868304957946
73,0.25624848200530603,0.0514899026060467,0.30773838482324095
74,0.2601854372276831,0.05178955867430737,0.3119749963559486
75,0.2583631093382205,0.05117140199481534,0.3095345115436921
76,0.2600356030558783,0.053422340125377686,0.3134579429866145
77,0.25865197087091113,0.052414895488668685,0.31106686667002065
78,0.2542375228392384,0.05040085513733584,0.3046383777505191
79,0.2543716126333469,0.04928033626958649,0.3036519489965584
80,0.2545646348642924,0.05230787627044178,0.30687251158807644
81,0.25627356365559595,0.05162268037976766,0.3078962437039803
82,0.2516579087922182,0.04994909622381249,0.30160700544596664
83,0.254598144106764,0.05089018519514452,0.3054883296369876
84,0.255960172130948,0.051891285454282766,0.3078514577022621
85,0.2522195605216203,0.05063049717456418,0.30285005813474375
86,0.25353533526261646,0.05110561910945252,0.3046409547250107
87,0.25179892494564965,0.05107109773523426,0.30287002210342695
88,0.25392061771539154,0.051056551823402366,0.3049771695264748
89,0.2526969040827776,0.04991035716775706,0.30260726111748865
90,0.25214005533664946,0.05316199615003945,0.30530205156121937
91,0.25110568232321867,0.049182635420938293,0.30028831736041756
92,0.24972833551111676,0.05193380182843024,0.30166213741654124
93,0.2506903223102055,0.049241084487192215,0.2999314073492926
94,0.25118510227985485,0.05103959385108538,0.30222469640196
95,0.2525224632056302,0.05074302273095344,0.303265485488785
96,0.25007238022234074,0.05124397661965636,0.30131635656235395
97,0.25026961017853366,0.049322870091865305,0.2995924801028595
98,0.2477592106061007,0.04710426026519152,0.2948634712587273
99,0.2515129501384402,0.049517977627969924,0.3010309274608969
