epoch,conv2d_14_loss,conv2d_17_loss,loss
63,0.32244442433606413,0.5882999373246197,0.9107443631197712
64,0.3254320848147705,0.586081208784944,0.9115132946718667
65,0.3238213455316509,0.5891263394048146,0.9129476864915942
66,0.3232339108764505,0.5860099203193844,0.9092438315098157
67,0.3218715594851504,0.5825001191150214,0.9043716785632329
68,0.32532258644278944,0.5817131095620802,0.9070356950850905
69,0.3228504913067191,0.5806128664305142,0.9034633579440914
70,0.3222928559892415,0.5855284702285836,0.9078213267977662
71,0.3244001114788065,0.5841148815232748,0.9085149920453632
72,0.32271283034588005,0.5800106414161109,0.9027234731952212
73,0.3219660629006264,0.5808886978322761,0.9028547623692967
74,0.3217130212069858,0.5783585619419651,0.9000715826428877
75,0.3223892018295008,0.5807516054537962,0.9031408075123183
76,0.3203838746856213,0.5769018856609996,0.8972857626553036
77,0.3190698671234558,0.5834891949186954,0.9025590616432109
78,0.3227762551844327,0.5791929963704644,0.9019692507071488
79,0.3189072793051342,0.5805674931556208,0.8994747721652436
80,0.3202751720371256,0.5813652426447676,0.9016404139652782
81,0.3170418559352419,0.579938384653039,0.8969802415246826
82,0.3174473262388752,0.57842228190773,0.8958696065028233
83,0.317444825917113,0.5788808752130209,0.8963256998114144
84,0.31746460283872335,0.5782240379747626,0.8956886402113815
85,0.3202094154069491,0.5804504000636748,0.9006598163017496
86,0.31605326133490674,0.5788303803574953,0.8948836398851653
87,0.31649117556667944,0.573292191255326,0.8897833678618362
88,0.31665625206361503,0.5803253488725049,0.8969816022068188
89,0.31597493657630804,0.5764612569614513,0.8924361941361699
90,0.31723716664444296,0.5787034552206364,0.8959406226592662
91,0.3149948782949207,0.5814716044294402,0.8964664834705272
92,0.3157041113035006,0.571806341793848,0.8875104539395561
93,0.3134737804081396,0.5753066927327576,0.8887804751208234
94,0.31622437252877783,0.5706789213416006,0.88690329559912
95,0.31396050715009116,0.573892036381782,0.8878525443519173
96,0.31586985376487586,0.5751888360795839,0.89105869051721
97,0.3154325711591207,0.5812137285095073,0.8966463004591209
98,0.3126049742110011,0.572828420973025,0.8854333944378598
99,0.31212429667559366,0.5745875314487552,0.8867118287541574
