epoch,conv2d_14_loss,conv2d_17_loss,loss
82,0.2821091586585649,0.597974660208522,0.8800838186393398
83,0.28233813770993826,0.599360456791865,0.8816985927001618
84,0.2809117908821356,0.6017926112651076,0.8827044018849275
85,0.2810545570855578,0.6010777781286387,0.8821323356839247
86,0.27931149063151994,0.595460935304649,0.8747724262615219
87,0.2841632804756081,0.6122385499039136,0.8964018313027105
88,0.2833521294541755,0.5953357130305346,0.8786878424765762
89,0.28186553118010277,0.5953430974099574,0.8772086288991453
90,0.27977217161238976,0.59327572669354,0.873047896038627
91,0.2813007739173273,0.5946858708612524,0.8759866463728087
92,0.27789019373566826,0.5911100803606016,0.8690002758430081
93,0.2793847299038583,0.5930674819226934,0.8724522134167139
94,0.28069587318657785,0.6010856996046371,0.881781570532046
95,0.27982829595757364,0.5986746332982319,0.8785029295913257
96,0.28080933856651774,0.6065933343641232,0.8874026735732129
97,0.27641493524526406,0.5952960631960604,0.8717109985389303
98,0.27805509187248595,0.5946106538257875,0.8726657458202808
99,0.27918290584368477,0.5884237424063793,0.867606649053279
